Name,Supplier,Fuel,Account,Bill Date,Due Date,Consumer,NMI,Site Address,From Date,To Date,Charge Group,Charge Description,Unit Of Measure,Charge Rate,DLF,TLF,Uplifted Rate,Quantity,Net Charge ($),GST ($),Total Charge ($),Information Only
Accounts Payable,ALINTA ENERGY,ELEC,80018053,19/01/2024,19/02/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/12/2023,31/12/2023,Market,Ancillary Charge,KWH,0.01135,1.0168,1.0107,0.011664,473819,"5,526.70",552.67,"6,079.37",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,19/01/2024,19/02/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/12/2023,31/12/2023,Market,Market Fee,KWH,0.00181,1.0168,1.0107,0.00186,473819,881.35,88.14,969.49,N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,19/01/2024,19/02/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/12/2023,31/12/2023,Energy,Off Peak Energy,KWH,0.0876,1.0168,1.0107,0.090025,247042,"22,239.89","2,223.99","24,463.88",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,19/01/2024,19/02/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/12/2023,31/12/2023,Energy,Peak Energy,KWH,0.0935,1.0168,1.0107,0.096088,226777,"21,790.55","2,179.06","23,969.61",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,19/01/2024,19/02/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/12/2023,31/12/2023,Other,Metering Service Charge M13,DAYS,0.15119,,,0.15119,31,4.69,0.47,5.16,N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,19/01/2024,19/02/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/12/2023,31/12/2023,Network Transmission,Fixed Demand Charge,DAYS,232.03063,,,232.03063,31,"7,192.95",719.3,"7,912.25",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,19/01/2024,19/02/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/12/2023,31/12/2023,Network Distribution,Fixed Demand Charge,DAYS,330.26207,,,330.26207,31,"10,238.12","1,023.81","11,261.93",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,19/01/2024,19/02/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/12/2023,31/12/2023,Network Transmission,Variable Demand Charge <7k kVA,KVA,0.20399,,,0.20399,55118,"11,243.52","1,124.35","12,367.87",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,19/01/2024,19/02/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/12/2023,31/12/2023,Network Transmission,Variable Demand Charge >7k kVA,KVA,0.20827,,,0.20827,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,19/01/2024,19/02/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/12/2023,31/12/2023,Network Distribution,Variable Demand Charge <7k kVA,KVA,0.10911,,,0.10911,55118,"6,013.92",601.39,"6,615.31",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,19/01/2024,19/02/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/12/2023,31/12/2023,Network Distribution,Administration Charge (<7k kVA rate),DAYS,55.54558,,,55.54558,31,"1,721.91",172.19,"1,894.10",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,19/01/2024,19/02/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/12/2023,31/12/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,31,4.57,0.46,5.03,N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,19/01/2024,19/02/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/12/2023,31/12/2023,Other,Retail Service Charge,DAYS,1.99,,,1.99,31,61.69,6.17,67.86,N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,19/01/2024,19/02/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/12/2023,31/12/2023,Market,Capacity Charge,,,,,,,"13,945.83","1,394.58","15,340.41",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Environmental,STC Charge,KWH,0.00802,1.0168,1.0107,0.008242,548032,"4,516.87",451.69,"4,968.56",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Environmental,LGC Charge,KWH,0.00991,1.0168,1.0107,0.010184,548032,"5,581.32",558.13,"6,139.45",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Market,Ancillary Charge,KWH,0.01328,1.0168,1.0107,0.013648,548032,"7,479.31",747.93,"8,227.24",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Market,Market Fee,KWH,0.00181,1.0168,1.0107,0.00186,548032,"1,019.39",101.94,"1,121.33",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Energy,Off Peak Energy,KWH,0.0876,1.0168,1.0107,0.090025,266281,"23,971.92","2,397.19","26,369.11",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Energy,Peak Energy,KWH,0.0935,1.0168,1.0107,0.096088,281751,"27,072.92","2,707.29","29,780.21",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Other,Metering Service Charge M13,DAYS,0.15119,,,0.15119,31,4.69,0.47,5.16,N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Network Transmission,Fixed Demand Charge,DAYS,232.03063,,,232.03063,31,"7,192.95",719.3,"7,912.25",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Network Distribution,Fixed Demand Charge,DAYS,330.26207,,,330.26207,31,"10,238.12","1,023.81","11,261.93",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Network Transmission,Variable Demand Charge <7k kVA,KVA,0.20399,,,0.20399,55118,"11,243.52","1,124.35","12,367.87",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Network Transmission,Variable Demand Charge >7k kVA,KVA,0.20827,,,0.20827,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Network Distribution,Variable Demand Charge <7k kVA,KVA,0.10911,,,0.10911,55118,"6,013.92",601.39,"6,615.31",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Network Distribution,Administration Charge (<7k kVA rate),DAYS,55.54558,,,55.54558,31,"1,721.91",172.19,"1,894.10",N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,31,4.57,0.46,5.03,N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Other,Retail Service Charge,DAYS,1.99,,,1.99,31,61.69,6.17,67.86,N
Accounts Payable,ALINTA ENERGY,ELEC,80018053,2/02/2024,5/03/2024,89010310,80010011289,"12 SALVADO RD, SUBIACO WA",1/01/2024,31/01/2024,Market,Capacity Charge,,,,,,,"14,397.41","1,439.74","15,837.15",N
